Transaction_ID,Items
2659,"Momos, Pepsi, Sweet Corn"
2660,"Samosa, Tea, Muffin"
2661,"Masala Dosa, Filter Coffee"
2662,"Samosa, Tea"
2663,"Veg Fried Rice, Spring Roll, Sprite"
2664,"Sandwich, Cold Coffee, Pastry"
2665,"Pizza, Garlic Bread, Pepsi"
2666,"Pizza, Garlic Bread, Pepsi, Chocolate Cake"
2667,"Idli, Sambar, Filter Coffee"
2668,"Masala Dosa, Filter Coffee"
2669,"Hot Dog, Veg Burger, Coke"
2670,"Kachori, Jalebi, Tea, Orange Juice"
2671,"Rasgulla, Tea"
2672,"Hot Dog, Veg Burger, Coke, Fruit Salad"
2673,"Momos, Pepsi"
2674,"Veg Fried Rice, Spring Roll, Sprite"
2675,"Idli, Sambar, Filter Coffee, Sweet Corn"
2676,"Hot Dog, Veg Burger, Coke, Sweet Corn"
2677,"Rasgulla, Tea, Pastry"
2678,"Rasgulla, Tea"
2679,"Paneer Tikka, Naan, Coke"
2680,"Pizza, Garlic Bread, Pepsi"
2681,"Noodles, Manchurian, Sprite, Fruit Salad"
2682,"Chole Bhature, Lassi"
2683,"Vada Pav, Tea"
2684,"Hot Dog, Veg Burger, Coke, French Fries"
2685,"Paneer Tikka, Naan, Coke"
2686,"Samosa, Tea"
2687,"Hot Dog, Veg Burger, Coke"
2688,"Biryani, Raita, Gulab Jamun, Curd"
2689,"Masala Dosa, Filter Coffee"
2690,"Rasgulla, Tea"
2691,"Burger, Fries, Coke"
2692,"Idli, Sambar, Filter Coffee"
2693,"Chole Bhature, Lassi, Papad"
2694,"Idli, Sambar, Filter Coffee"
2695,"Burger, Fries, Coke"
2696,"Biryani, Raita, Gulab Jamun"
2697,"Coffee, Brownie"
2698,"Pasta, Garlic Bread, Coke"
2699,"Sandwich, Cold Coffee"
2700,"Kachori, Jalebi, Tea"
2701,"Veg Fried Rice, Spring Roll, Sprite"
2702,"Biryani, Raita, Gulab Jamun"
2703,"Coffee, Brownie"
2704,"Pizza, Garlic Bread, Pepsi"
2705,"Pav Bhaji, Lassi"
2706,"Vada Pav, Tea"
2707,"Idli, Sambar, Filter Coffee"
2708,"Pav Bhaji, Lassi"
2709,"Ice Cream, Brownie"
2710,"Ice Cream, Brownie"
2711,"Veg Fried Rice, Spring Roll, Sprite, Pickle"
2712,"Hot Dog, Veg Burger, Coke"
2713,"Momos, Pepsi"
2714,"Rasgulla, Tea"
2715,"Veg Fried Rice, Spring Roll, Sprite"
2716,"Hot Dog, Veg Burger, Coke, Milkshake"
2717,"Noodles, Manchurian, Sprite"
2718,"Sandwich, Cold Coffee, Papad"
2719,"Pav Bhaji, Lassi"
2720,"Noodles, Manchurian, Sprite"
2721,"Vada Pav, Tea"
2722,"Ice Cream, Brownie"
2723,"Ice Cream, Brownie"
2724,"Idli, Sambar, Filter Coffee"
2725,"Biryani, Raita, Gulab Jamun, Muffin"
2726,"Biryani, Raita, Gulab Jamun, Orange Juice"
2727,"Pasta, Garlic Bread, Coke"
2728,"Biryani, Raita, Gulab Jamun, Milkshake"
2729,"Vada Pav, Tea"
2730,"Momos, Pepsi, Lemon Soda"
2731,"Noodles, Manchurian, Sprite"
2732,"Burger, Fries, Coke, Pastry"
2733,"Momos, Pepsi, Muffin"
2734,"Burger, Fries, Coke, Mineral Water"
2735,"Burger, Fries, Coke"
2736,"Hot Dog, Veg Burger, Coke"
2737,"Noodles, Manchurian, Sprite"
2738,"Paneer Tikka, Naan, Coke"
2739,"Coffee, Brownie"
2740,"Noodles, Manchurian, Sprite"
2741,"Idli, Sambar, Filter Coffee"
2742,"Rasgulla, Tea, Curd"
2743,"Masala Dosa, Filter Coffee"
2744,"Hot Dog, Veg Burger, Coke"
2745,"Pasta, Garlic Bread, Coke"
2746,"Pizza, Garlic Bread, Pepsi, Curd"
2747,"Idli, Sambar, Filter Coffee"
2748,"Kachori, Jalebi, Tea"
2749,"Ice Cream, Brownie, Orange Juice"
2750,"Samosa, Tea, Chocolate Cake"
2751,"Pizza, Garlic Bread, Pepsi"
2752,"Rasgulla, Tea, Milkshake"
2753,"Pav Bhaji, Lassi, Salad"
2754,"Coffee, Brownie"
2755,"Samosa, Tea"
2756,"Ice Cream, Brownie"
2757,"Ice Cream, Brownie, French Fries"
2758,"Chole Bhature, Lassi"
2759,"Samosa, Tea"
2760,"Coffee, Brownie, Fruit Salad"
2761,"Coffee, Brownie"
2762,"Pasta, Garlic Bread, Coke"
2763,"Pasta, Garlic Bread, Coke"
2764,"Rasgulla, Tea"
2765,"Rasgulla, Tea"
2766,"Idli, Sambar, Filter Coffee, Chocolate Cake"
2767,"Momos, Pepsi"
2768,"Samosa, Tea"
2769,"Vada Pav, Tea, Soup"
2770,"Kachori, Jalebi, Tea"
2771,"Idli, Sambar, Filter Coffee"
2772,"Coffee, Brownie, Lemon Soda"
2773,"Rasgulla, Tea"
2774,"Sandwich, Cold Coffee, Mineral Water"
2775,"Ice Cream, Brownie"
2776,"Biryani, Raita, Gulab Jamun"
2777,"Chole Bhature, Lassi, Pickle"
2778,"Kachori, Jalebi, Tea"
2779,"Pizza, Garlic Bread, Pepsi"
2780,"Pav Bhaji, Lassi"
2781,"Paneer Tikka, Naan, Coke"
2782,"Pav Bhaji, Lassi, Papad"
2783,"Pav Bhaji, Lassi, Muffin"
2784,"Ice Cream, Brownie, Muffin"
2785,"Paneer Tikka, Naan, Coke"
2786,"Pasta, Garlic Bread, Coke, Sweet Corn"
2787,"Paneer Tikka, Naan, Coke, Mineral Water"
2788,"Samosa, Tea, Donut"
2789,"Noodles, Manchurian, Sprite"
2790,"Biryani, Raita, Gulab Jamun"
2791,"Rasgulla, Tea"
2792,"Biryani, Raita, Gulab Jamun, Milkshake"
2793,"Paneer Tikka, Naan, Coke, Muffin"
2794,"Rasgulla, Tea"
2795,"Samosa, Tea, Soup"
2796,"Pasta, Garlic Bread, Coke"
2797,"Pizza, Garlic Bread, Pepsi"
2798,"Pasta, Garlic Bread, Coke"
2799,"Pasta, Garlic Bread, Coke"
2800,"Idli, Sambar, Filter Coffee, French Fries"
2801,"Samosa, Tea, Donut"
2802,"Vada Pav, Tea"
2803,"Pasta, Garlic Bread, Coke"
2804,"Momos, Pepsi"
2805,"Hot Dog, Veg Burger, Coke, Milkshake"
2806,"Momos, Pepsi"
2807,"Biryani, Raita, Gulab Jamun"
2808,"Pav Bhaji, Lassi"
2809,"Rasgulla, Tea"
2810,"Sandwich, Cold Coffee"
2811,"Momos, Pepsi"
2812,"Vada Pav, Tea"
2813,"Rasgulla, Tea, Milkshake"
2814,"Masala Dosa, Filter Coffee"
2815,"Samosa, Tea, Pastry"
2816,"Pav Bhaji, Lassi, Milkshake"
2817,"Pav Bhaji, Lassi"
2818,"Pav Bhaji, Lassi, Curd"
2819,"Noodles, Manchurian, Sprite"
2820,"Biryani, Raita, Gulab Jamun"
2821,"Masala Dosa, Filter Coffee"
2822,"Kachori, Jalebi, Tea"
2823,"Ice Cream, Brownie, Pickle"
2824,"Pasta, Garlic Bread, Coke, Papad"
2825,"Vada Pav, Tea"
2826,"Pav Bhaji, Lassi"
2827,"Burger, Fries, Coke, Curd"
2828,"Pav Bhaji, Lassi"
2829,"Paneer Tikka, Naan, Coke, Orange Juice"
2830,"Vada Pav, Tea, Fruit Salad"
2831,"Hot Dog, Veg Burger, Coke"
2832,"Ice Cream, Brownie"
2833,"Noodles, Manchurian, Sprite"
2834,"Ice Cream, Brownie"
2835,"Vada Pav, Tea"
2836,"Biryani, Raita, Gulab Jamun, Pastry"
2837,"Burger, Fries, Coke"
2838,"Pasta, Garlic Bread, Coke"
2839,"Samosa, Tea"
2840,"Kachori, Jalebi, Tea"
2841,"Coffee, Brownie, Curd"
2842,"Burger, Fries, Coke"
2843,"Vada Pav, Tea, Pastry"
2844,"Hot Dog, Veg Burger, Coke, Lemon Soda"
2845,"Samosa, Tea"
2846,"Paneer Tikka, Naan, Coke"
2847,"Vada Pav, Tea, Donut"
2848,"Paneer Tikka, Naan, Coke, Chocolate Cake"
2849,"Pizza, Garlic Bread, Pepsi"
2850,"Noodles, Manchurian, Sprite"
2851,"Momos, Pepsi, Milkshake"
2852,"Pizza, Garlic Bread, Pepsi, French Fries"
2853,"Vada Pav, Tea"
2854,"Kachori, Jalebi, Tea, Lemon Soda"
2855,"Masala Dosa, Filter Coffee"
2856,"Burger, Fries, Coke, Milkshake"
2857,"Rasgulla, Tea, Orange Juice"
2858,"Noodles, Manchurian, Sprite"
2859,"Kachori, Jalebi, Tea, Mineral Water"
2860,"Vada Pav, Tea"
2861,"Burger, Fries, Coke"
2862,"Veg Fried Rice, Spring Roll, Sprite"
2863,"Masala Dosa, Filter Coffee"
2864,"Ice Cream, Brownie, Chocolate Cake"
2865,"Veg Fried Rice, Spring Roll, Sprite"
2866,"Momos, Pepsi"
2867,"Rasgulla, Tea, Chocolate Cake"
2868,"Masala Dosa, Filter Coffee"
2869,"Chole Bhature, Lassi"
2870,"Noodles, Manchurian, Sprite, Chocolate Cake"
2871,"Coffee, Brownie, Chocolate Cake"
2872,"Noodles, Manchurian, Sprite, Papad"
2873,"Pasta, Garlic Bread, Coke"
2874,"Pizza, Garlic Bread, Pepsi, Donut"
2875,"Vada Pav, Tea"
2876,"Idli, Sambar, Filter Coffee"
2877,"Pasta, Garlic Bread, Coke"
2878,"Idli, Sambar, Filter Coffee, Sweet Corn"
2879,"Pasta, Garlic Bread, Coke"
2880,"Paneer Tikka, Naan, Coke, Mineral Water"
2881,"Momos, Pepsi"
2882,"Pav Bhaji, Lassi, Donut"
2883,"Vada Pav, Tea"
2884,"Noodles, Manchurian, Sprite"
2885,"Biryani, Raita, Gulab Jamun, Soup"
2886,"Chole Bhature, Lassi"
2887,"Vada Pav, Tea"
2888,"Masala Dosa, Filter Coffee, Lemon Soda"
2889,"Coffee, Brownie, Soup"
2890,"Vada Pav, Tea, Sweet Corn"
2891,"Momos, Pepsi, Milkshake"
2892,"Chole Bhature, Lassi"
2893,"Kachori, Jalebi, Tea"
2894,"Momos, Pepsi"
2895,"Samosa, Tea"
2896,"Vada Pav, Tea, Donut"
2897,"Momos, Pepsi, Pastry"
2898,"Burger, Fries, Coke, Salad"
2899,"Biryani, Raita, Gulab Jamun"
2900,"Burger, Fries, Coke"
2901,"Chole Bhature, Lassi"
2902,"Coffee, Brownie, Chocolate Cake"
2903,"Biryani, Raita, Gulab Jamun"
2904,"Noodles, Manchurian, Sprite"
2905,"Idli, Sambar, Filter Coffee, Donut"
2906,"Momos, Pepsi"
2907,"Ice Cream, Brownie, French Fries"
2908,"Pizza, Garlic Bread, Pepsi"
2909,"Vada Pav, Tea"
2910,"Coffee, Brownie"
2911,"Idli, Sambar, Filter Coffee"
2912,"Pizza, Garlic Bread, Pepsi, Curd"
2913,"Masala Dosa, Filter Coffee"
2914,"Samosa, Tea, Soup"
2915,"Momos, Pepsi"
2916,"Rasgulla, Tea"
2917,"Ice Cream, Brownie"
2918,"Rasgulla, Tea"
2919,"Ice Cream, Brownie"
2920,"Noodles, Manchurian, Sprite, Milkshake"
2921,"Momos, Pepsi"
2922,"Chole Bhature, Lassi"
2923,"Pav Bhaji, Lassi"
2924,"Pasta, Garlic Bread, Coke, French Fries"
2925,"Rasgulla, Tea, Papad"
2926,"Pav Bhaji, Lassi"
2927,"Rasgulla, Tea, Pickle"
2928,"Chole Bhature, Lassi, Papad"
2929,"Pav Bhaji, Lassi"
2930,"Pizza, Garlic Bread, Pepsi"
2931,"Hot Dog, Veg Burger, Coke, Curd"
2932,"Rasgulla, Tea, Mineral Water"
2933,"Pasta, Garlic Bread, Coke, Orange Juice"
2934,"Burger, Fries, Coke"
2935,"Pizza, Garlic Bread, Pepsi"
2936,"Paneer Tikka, Naan, Coke"
2937,"Paneer Tikka, Naan, Coke, Donut"
2938,"Rasgulla, Tea, Pickle"
2939,"Chole Bhature, Lassi"
2940,"Coffee, Brownie"
2941,"Momos, Pepsi, Lemon Soda"
2942,"Coffee, Brownie"
2943,"Coffee, Brownie, Curd"
2944,"Pav Bhaji, Lassi"
2945,"Veg Fried Rice, Spring Roll, Sprite"
2946,"Biryani, Raita, Gulab Jamun"
2947,"Ice Cream, Brownie, Milkshake"
2948,"Pizza, Garlic Bread, Pepsi, Soup"
2949,"Hot Dog, Veg Burger, Coke"
2950,"Biryani, Raita, Gulab Jamun"
2951,"Rasgulla, Tea, Pickle"
2952,"Sandwich, Cold Coffee, Fruit Salad"
2953,"Momos, Pepsi"
2954,"Pav Bhaji, Lassi"
2955,"Pasta, Garlic Bread, Coke"
2956,"Pasta, Garlic Bread, Coke"
2957,"Ice Cream, Brownie, Sweet Corn"
2958,"Chole Bhature, Lassi, Fruit Salad"
2959,"Idli, Sambar, Filter Coffee"
2960,"Ice Cream, Brownie, French Fries"
2961,"Noodles, Manchurian, Sprite"
2962,"Rasgulla, Tea"
2963,"Idli, Sambar, Filter Coffee, Sweet Corn"
2964,"Rasgulla, Tea"
2965,"Pizza, Garlic Bread, Pepsi"
2966,"Pav Bhaji, Lassi"
2967,"Hot Dog, Veg Burger, Coke, Curd"
2968,"Paneer Tikka, Naan, Coke"
2969,"Biryani, Raita, Gulab Jamun"
2970,"Paneer Tikka, Naan, Coke, Curd"
2971,"Masala Dosa, Filter Coffee, Falooda"
2972,"Chole Bhature, Lassi, Pastry"
2973,"Veg Fried Rice, Spring Roll, Sprite, Curd"
2974,"Idli, Sambar, Filter Coffee"
2975,"Paneer Tikka, Naan, Coke"
2976,"Pizza, Garlic Bread, Pepsi, Milkshake"
2977,"Samosa, Tea, Milkshake"
2978,"Ice Cream, Brownie, Salad"
2979,"Momos, Pepsi"
2980,"Pizza, Garlic Bread, Pepsi"
2981,"Biryani, Raita, Gulab Jamun, Curd"
2982,"Biryani, Raita, Gulab Jamun"
2983,"Paneer Tikka, Naan, Coke"
2984,"Biryani, Raita, Gulab Jamun"
2985,"Samosa, Tea, Fruit Salad"
2986,"Vada Pav, Tea"
2987,"Rasgulla, Tea"
2988,"Noodles, Manchurian, Sprite, Mineral Water"
2989,"Hot Dog, Veg Burger, Coke"
2990,"Coffee, Brownie, Soup"
2991,"Hot Dog, Veg Burger, Coke"
2992,"Veg Fried Rice, Spring Roll, Sprite, Orange Juice"
2993,"Veg Fried Rice, Spring Roll, Sprite"
2994,"Idli, Sambar, Filter Coffee"
2995,"Rasgulla, Tea, Papad"
2996,"Vada Pav, Tea, Sweet Corn"
2997,"Momos, Pepsi"
2998,"Sandwich, Cold Coffee"
2999,"Samosa, Tea"
3000,"Pav Bhaji, Lassi"
3001,"Burger, Fries, Coke"
3002,"Kachori, Jalebi, Tea, Salad"
3003,"Hot Dog, Veg Burger, Coke, Soup"
3004,"Pasta, Garlic Bread, Coke"
3005,"Pav Bhaji, Lassi"
3006,"Vada Pav, Tea"
3007,"Hot Dog, Veg Burger, Coke"
3008,"Chole Bhature, Lassi, Soup"
3009,"Sandwich, Cold Coffee, Falooda"
3010,"Pasta, Garlic Bread, Coke, Orange Juice"
3011,"Idli, Sambar, Filter Coffee"
3012,"Paneer Tikka, Naan, Coke"
3013,"Sandwich, Cold Coffee"
3014,"Momos, Pepsi"
3015,"Paneer Tikka, Naan, Coke"
3016,"Coffee, Brownie"
3017,"Vada Pav, Tea"
3018,"Sandwich, Cold Coffee"
3019,"Pav Bhaji, Lassi"
3020,"Ice Cream, Brownie"
3021,"Idli, Sambar, Filter Coffee"
3022,"Pizza, Garlic Bread, Pepsi"
3023,"Masala Dosa, Filter Coffee"
3024,"Samosa, Tea, Lemon Soda"
3025,"Pasta, Garlic Bread, Coke, Mineral Water"
3026,"Vada Pav, Tea, Fruit Salad"
3027,"Samosa, Tea"
3028,"Paneer Tikka, Naan, Coke"
3029,"Coffee, Brownie"
3030,"Samosa, Tea, Pickle"
3031,"Pasta, Garlic Bread, Coke, Sweet Corn"
3032,"Pav Bhaji, Lassi, Soup"
3033,"Rasgulla, Tea, French Fries"
3034,"Ice Cream, Brownie"
3035,"Hot Dog, Veg Burger, Coke"
3036,"Idli, Sambar, Filter Coffee, Orange Juice"
3037,"Pizza, Garlic Bread, Pepsi"
3038,"Paneer Tikka, Naan, Coke"
3039,"Samosa, Tea, Papad"
3040,"Masala Dosa, Filter Coffee"
3041,"Vada Pav, Tea, Fruit Salad"
3042,"Paneer Tikka, Naan, Coke"
3043,"Idli, Sambar, Filter Coffee"
3044,"Momos, Pepsi, Lemon Soda"
3045,"Veg Fried Rice, Spring Roll, Sprite"
3046,"Sandwich, Cold Coffee, Donut"
3047,"Chole Bhature, Lassi, Lemon Soda"
3048,"Kachori, Jalebi, Tea, Curd"
3049,"Veg Fried Rice, Spring Roll, Sprite"
3050,"Paneer Tikka, Naan, Coke"
3051,"Burger, Fries, Coke, Milkshake"
3052,"Hot Dog, Veg Burger, Coke"
3053,"Hot Dog, Veg Burger, Coke"
3054,"Idli, Sambar, Filter Coffee, Donut"
3055,"Samosa, Tea"
3056,"Chole Bhature, Lassi"
3057,"Chole Bhature, Lassi"
3058,"Kachori, Jalebi, Tea, Chocolate Cake"
3059,"Ice Cream, Brownie, Pickle"
3060,"Hot Dog, Veg Burger, Coke"
3061,"Pav Bhaji, Lassi"
3062,"Kachori, Jalebi, Tea"
3063,"Pizza, Garlic Bread, Pepsi, Fruit Salad"
3064,"Kachori, Jalebi, Tea"
3065,"Chole Bhature, Lassi"
3066,"Samosa, Tea"
3067,"Ice Cream, Brownie, Orange Juice"
3068,"Sandwich, Cold Coffee, Donut"
3069,"Coffee, Brownie"
3070,"Samosa, Tea, Fruit Salad"
3071,"Paneer Tikka, Naan, Coke, Chocolate Cake"
3072,"Coffee, Brownie, Pastry"
3073,"Momos, Pepsi"
3074,"Sandwich, Cold Coffee"
3075,"Paneer Tikka, Naan, Coke, Milkshake"
3076,"Kachori, Jalebi, Tea"
3077,"Sandwich, Cold Coffee"
3078,"Paneer Tikka, Naan, Coke"
3079,"Coffee, Brownie"
3080,"Momos, Pepsi"
3081,"Samosa, Tea"
3082,"Idli, Sambar, Filter Coffee, Pastry"
3083,"Pizza, Garlic Bread, Pepsi, Salad"
3084,"Momos, Pepsi, Muffin"
3085,"Paneer Tikka, Naan, Coke, Donut"
3086,"Pizza, Garlic Bread, Pepsi"
3087,"Ice Cream, Brownie"
3088,"Momos, Pepsi, Pastry"
3089,"Vada Pav, Tea, Lemon Soda"
3090,"Pasta, Garlic Bread, Coke, Orange Juice"
3091,"Noodles, Manchurian, Sprite"
3092,"Rasgulla, Tea"
3093,"Rasgulla, Tea, French Fries"
3094,"Noodles, Manchurian, Sprite"
3095,"Masala Dosa, Filter Coffee"
3096,"Biryani, Raita, Gulab Jamun, Donut"
3097,"Vada Pav, Tea"
3098,"Burger, Fries, Coke, Chocolate Cake"
3099,"Chole Bhature, Lassi"
3100,"Vada Pav, Tea"
3101,"Samosa, Tea, Muffin"
3102,"Momos, Pepsi"
3103,"Sandwich, Cold Coffee"
3104,"Burger, Fries, Coke, Salad"
3105,"Kachori, Jalebi, Tea"
3106,"Coffee, Brownie"
3107,"Rasgulla, Tea, Salad"
3108,"Pasta, Garlic Bread, Coke, Salad"
3109,"Biryani, Raita, Gulab Jamun"
3110,"Kachori, Jalebi, Tea"
3111,"Chole Bhature, Lassi, Falooda"
3112,"Chole Bhature, Lassi, Lemon Soda"
3113,"Masala Dosa, Filter Coffee"
3114,"Chole Bhature, Lassi, Pastry"
3115,"Vada Pav, Tea, Sweet Corn"
3116,"Pasta, Garlic Bread, Coke"
3117,"Kachori, Jalebi, Tea, Chocolate Cake"
3118,"Pav Bhaji, Lassi"
3119,"Momos, Pepsi"
3120,"Chole Bhature, Lassi"
3121,"Rasgulla, Tea"
3122,"Biryani, Raita, Gulab Jamun"
3123,"Pav Bhaji, Lassi"
3124,"Paneer Tikka, Naan, Coke"
3125,"Biryani, Raita, Gulab Jamun, Pickle"
3126,"Idli, Sambar, Filter Coffee"
3127,"Samosa, Tea"
3128,"Noodles, Manchurian, Sprite"
3129,"Noodles, Manchurian, Sprite, Muffin"
3130,"Paneer Tikka, Naan, Coke, Donut"
3131,"Pasta, Garlic Bread, Coke, Pastry"
3132,"Pasta, Garlic Bread, Coke"
3133,"Noodles, Manchurian, Sprite"
3134,"Rasgulla, Tea, Mineral Water"
3135,"Pizza, Garlic Bread, Pepsi"
3136,"Noodles, Manchurian, Sprite"
3137,"Vada Pav, Tea"
3138,"Rasgulla, Tea"
3139,"Pav Bhaji, Lassi, Mineral Water"
3140,"Noodles, Manchurian, Sprite, Muffin"
3141,"Masala Dosa, Filter Coffee"
3142,"Chole Bhature, Lassi, Sweet Corn"
3143,"Pasta, Garlic Bread, Coke, Muffin"
3144,"Idli, Sambar, Filter Coffee"
3145,"Sandwich, Cold Coffee, Orange Juice"
3146,"Veg Fried Rice, Spring Roll, Sprite, Milkshake"
3147,"Vada Pav, Tea"
3148,"Burger, Fries, Coke, Chocolate Cake"
3149,"Burger, Fries, Coke, Donut"
3150,"Idli, Sambar, Filter Coffee"
3151,"Kachori, Jalebi, Tea"
3152,"Pasta, Garlic Bread, Coke"
3153,"Kachori, Jalebi, Tea"
3154,"Chole Bhature, Lassi"
3155,"Biryani, Raita, Gulab Jamun, French Fries"
3156,"Veg Fried Rice, Spring Roll, Sprite, French Fries"
3157,"Veg Fried Rice, Spring Roll, Sprite"
3158,"Veg Fried Rice, Spring Roll, Sprite"
3159,"Samosa, Tea"
3160,"Paneer Tikka, Naan, Coke"
3161,"Ice Cream, Brownie, Curd"
3162,"Idli, Sambar, Filter Coffee, Sweet Corn"
3163,"Burger, Fries, Coke, Pastry"
3164,"Idli, Sambar, Filter Coffee"
3165,"Momos, Pepsi, Muffin"
3166,"Rasgulla, Tea, Curd"
3167,"Rasgulla, Tea"
3168,"Chole Bhature, Lassi, French Fries"
3169,"Vada Pav, Tea"
3170,"Paneer Tikka, Naan, Coke"
3171,"Momos, Pepsi"
3172,"Kachori, Jalebi, Tea"
3173,"Pasta, Garlic Bread, Coke, Soup"
3174,"Momos, Pepsi"
3175,"Kachori, Jalebi, Tea"
3176,"Momos, Pepsi, Salad"
3177,"Noodles, Manchurian, Sprite, Pickle"
3178,"Ice Cream, Brownie, Sweet Corn"
3179,"Momos, Pepsi, Papad"
3180,"Idli, Sambar, Filter Coffee"
3181,"Burger, Fries, Coke, Lemon Soda"
3182,"Momos, Pepsi, Falooda"
3183,"Noodles, Manchurian, Sprite, Pickle"
3184,"Kachori, Jalebi, Tea"
3185,"Idli, Sambar, Filter Coffee, Curd"
3186,"Chole Bhature, Lassi"
3187,"Pav Bhaji, Lassi"
3188,"Masala Dosa, Filter Coffee"
3189,"Pasta, Garlic Bread, Coke"
3190,"Biryani, Raita, Gulab Jamun"
3191,"Samosa, Tea, Orange Juice"
3192,"Kachori, Jalebi, Tea"
3193,"Paneer Tikka, Naan, Coke"
3194,"Momos, Pepsi, Lemon Soda"
3195,"Ice Cream, Brownie, French Fries"
3196,"Pav Bhaji, Lassi"
3197,"Pav Bhaji, Lassi"
3198,"Masala Dosa, Filter Coffee"
3199,"Noodles, Manchurian, Sprite, Mineral Water"
3200,"Coffee, Brownie"
3201,"Kachori, Jalebi, Tea, Falooda"
3202,"Momos, Pepsi, Pickle"
3203,"Pav Bhaji, Lassi"
3204,"Ice Cream, Brownie, Pastry"
3205,"Noodles, Manchurian, Sprite"
3206,"Vada Pav, Tea"
3207,"Idli, Sambar, Filter Coffee"
3208,"Vada Pav, Tea"
3209,"Kachori, Jalebi, Tea"
3210,"Vada Pav, Tea"
3211,"Pizza, Garlic Bread, Pepsi"
3212,"Masala Dosa, Filter Coffee"
3213,"Veg Fried Rice, Spring Roll, Sprite"
3214,"Masala Dosa, Filter Coffee"
3215,"Idli, Sambar, Filter Coffee"
3216,"Momos, Pepsi"
3217,"Vada Pav, Tea, Papad"
3218,"Coffee, Brownie"
3219,"Vada Pav, Tea"
3220,"Idli, Sambar, Filter Coffee"
3221,"Burger, Fries, Coke, Donut"
3222,"Coffee, Brownie, Orange Juice"
3223,"Biryani, Raita, Gulab Jamun, Sweet Corn"
3224,"Pav Bhaji, Lassi"
3225,"Hot Dog, Veg Burger, Coke, Fruit Salad"
3226,"Paneer Tikka, Naan, Coke"
3227,"Samosa, Tea"
3228,"Paneer Tikka, Naan, Coke"
3229,"Idli, Sambar, Filter Coffee"
3230,"Noodles, Manchurian, Sprite"
3231,"Pav Bhaji, Lassi"
3232,"Idli, Sambar, Filter Coffee, French Fries"
3233,"Noodles, Manchurian, Sprite"
3234,"Biryani, Raita, Gulab Jamun, Soup"
3235,"Masala Dosa, Filter Coffee"
3236,"Chole Bhature, Lassi"
3237,"Samosa, Tea"
3238,"Pizza, Garlic Bread, Pepsi"
3239,"Noodles, Manchurian, Sprite"
3240,"Paneer Tikka, Naan, Coke"
3241,"Ice Cream, Brownie"
3242,"Coffee, Brownie"
3243,"Burger, Fries, Coke"
3244,"Noodles, Manchurian, Sprite"
3245,"Samosa, Tea"
3246,"Idli, Sambar, Filter Coffee"
3247,"Ice Cream, Brownie"
3248,"Kachori, Jalebi, Tea"
3249,"Pav Bhaji, Lassi"
3250,"Chole Bhature, Lassi"
3251,"Pasta, Garlic Bread, Coke, Pickle"
3252,"Chole Bhature, Lassi"
3253,"Samosa, Tea"
3254,"Ice Cream, Brownie, Mineral Water"
3255,"Noodles, Manchurian, Sprite"
3256,"Noodles, Manchurian, Sprite, Orange Juice"
3257,"Burger, Fries, Coke, Milkshake"
3258,"Hot Dog, Veg Burger, Coke"
3259,"Pasta, Garlic Bread, Coke"
3260,"Noodles, Manchurian, Sprite, Salad"
3261,"Pav Bhaji, Lassi, Fruit Salad"
3262,"Pav Bhaji, Lassi, Chocolate Cake"
3263,"Idli, Sambar, Filter Coffee, French Fries"
3264,"Idli, Sambar, Filter Coffee, Falooda"
3265,"Rasgulla, Tea"
3266,"Ice Cream, Brownie"
3267,"Hot Dog, Veg Burger, Coke"
3268,"Pasta, Garlic Bread, Coke"
3269,"Rasgulla, Tea"
3270,"Chole Bhature, Lassi"
3271,"Hot Dog, Veg Burger, Coke, Fruit Salad"
3272,"Rasgulla, Tea, Papad"
3273,"Idli, Sambar, Filter Coffee, Sweet Corn"
3274,"Paneer Tikka, Naan, Coke, Salad"
3275,"Paneer Tikka, Naan, Coke"
3276,"Momos, Pepsi, Mineral Water"
3277,"Pav Bhaji, Lassi"
3278,"Chole Bhature, Lassi"
3279,"Noodles, Manchurian, Sprite"
3280,"Sandwich, Cold Coffee"
3281,"Paneer Tikka, Naan, Coke"
3282,"Momos, Pepsi"
3283,"Paneer Tikka, Naan, Coke"
3284,"Samosa, Tea"
3285,"Momos, Pepsi"
3286,"Samosa, Tea"
3287,"Noodles, Manchurian, Sprite"
3288,"Vada Pav, Tea"
3289,"Idli, Sambar, Filter Coffee"
3290,"Masala Dosa, Filter Coffee"
3291,"Pav Bhaji, Lassi"
3292,"Vada Pav, Tea"
3293,"Paneer Tikka, Naan, Coke, Papad"
3294,"Rasgulla, Tea, Fruit Salad"
3295,"Samosa, Tea, Curd"
3296,"Pav Bhaji, Lassi, Donut"
3297,"Burger, Fries, Coke"
3298,"Samosa, Tea"
3299,"Paneer Tikka, Naan, Coke, Curd"
3300,"Pasta, Garlic Bread, Coke, Donut"
3301,"Burger, Fries, Coke, Papad"
3302,"Biryani, Raita, Gulab Jamun"
3303,"Paneer Tikka, Naan, Coke"
3304,"Pasta, Garlic Bread, Coke"
3305,"Coffee, Brownie"
3306,"Momos, Pepsi"
3307,"Kachori, Jalebi, Tea, Pastry"
3308,"Noodles, Manchurian, Sprite"
3309,"Idli, Sambar, Filter Coffee"
3310,"Samosa, Tea"
3311,"Coffee, Brownie, Sweet Corn"
